# TIFFINS inside My Map circle (area1–area5)
# total=268
# columns: name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
# delivery_apps: known chains / meal_delivery / review heuristics; always verify via zomato_search & swiggy_search

name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
KUBRA TIFFIN CENTRE	area2	9C53+WCX, Behind Osman Masjid, Beside KGN meat shop, Suncity Road, Sun City, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJz1KCcGmWyzsRYx1RwVThf6c	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=KUBRA%20TIFFIN%20CENTRE	https://www.swiggy.com/search?query=KUBRA%20TIFFIN%20CENTRE	5	1
M S TIFFINS & CHAT JUNCCTION	area2	48, Golden Heights Colony Road, RAGENDRANAGAR, Janachaitanya colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJLcKL9fiXyzsROUdtlv75Kto	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=M%20S%20TIFFINS%20%26%20CHAT%20JUNCCTION	https://www.swiggy.com/search?query=M%20S%20TIFFINS%20%26%20CHAT%20JUNCCTION	4.3	3
Mana Tiffins	area2	89WR+4MP, Velly View Enclave, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJS-R2IACXyzsRWFZB-pUfnmY	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Mana%20Tiffins	https://www.swiggy.com/search?query=Mana%20Tiffins	4.8	6
Manikanta Tiffin Centre	area2	994Q+8C8, Abhyudaya Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJnchHZ3SWyzsRzqKlvWl8jzo	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=Manikanta%20Tiffin%20Centre	https://www.swiggy.com/search?query=Manikanta%20Tiffin%20Centre	3.8	11
MANIKANTA TIFFIN CENTRE	area2	Suncity Rd, C Block, Padmasri Estates, P&T Colony, Sun City, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJkwFjXQCXyzsR_Wd33IzwEms	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=MANIKANTA%20TIFFIN%20CENTRE	https://www.swiggy.com/search?query=MANIKANTA%20TIFFIN%20CENTRE	5	3
Manikanta Tiffins & Snacks	area2	India	https://www.google.com/maps/place/?q=place_id:ChIJmy4pXh-WyzsRNphYc-HRIxU	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Manikanta%20Tiffins%20%26%20Snacks	https://www.swiggy.com/search?query=Manikanta%20Tiffins%20%26%20Snacks	5	3
Nani Tiffin center	area2	89WJ+46J, Arundaya Nagar, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJAcHqWACVyzsR2OTSjckMI7I	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Nani%20Tiffin%20center	https://www.swiggy.com/search?query=Nani%20Tiffin%20center		
Poorna Sai Curry Point & Mess	area2	994Q+2GJ, Kismatpur Road, Abhyudaya Nagar, Prashant Nagar Colony, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJ8xvCi3SWyzsRVH1icY5s2U8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Poorna%20Sai%20Curry%20Point%20%26%20Mess	https://www.swiggy.com/search?query=Poorna%20Sai%20Curry%20Point%20%26%20Mess		
Preeti Tiffins	area2	SY NO.104-106 Beside Vaishnavi Oasis Bandlaguda Jagir, Kismatpur Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ_SdHu2-WyzsRnC2QMKjrNkY	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Preeti%20Tiffins	https://www.swiggy.com/search?query=Preeti%20Tiffins	3.8	2059
Priyansh Tiffins & Fast Food	area2	India	https://www.google.com/maps/place/?q=place_id:ChIJC1Yuw-GVyzsRgGBxMlbbrbw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Priyansh%20Tiffins%20%26%20Fast%20Food	https://www.swiggy.com/search?query=Priyansh%20Tiffins%20%26%20Fast%20Food		
PRST TASTY TIFFINS AND SNACKS	area2	Kismatpur Road, Abhyudaya Nagar, Bharath Nagar Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJUU53ht-XyzsRZo6gjjIEwgo	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=PRST%20TASTY%20TIFFINS%20AND%20SNACKS	https://www.swiggy.com/search?query=PRST%20TASTY%20TIFFINS%20AND%20SNACKS	3.7	6
RAGHAVENDRA TIFFINS & SNACKS	area2	India	https://www.google.com/maps/place/?q=place_id:ChIJa6Q-It6VyzsREtPplzeQw28	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=RAGHAVENDRA%20TIFFINS%20%26%20SNACKS	https://www.swiggy.com/search?query=RAGHAVENDRA%20TIFFINS%20%26%20SNACKS		
RASARUCHI TIFFINS & SNACKS	area2	India	https://www.google.com/maps/place/?q=place_id:ChIJuVM22QqWyzsRTI-mq6ctAZs	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=RASARUCHI%20TIFFINS%20%26%20SNACKS	https://www.swiggy.com/search?query=RASARUCHI%20TIFFINS%20%26%20SNACKS		
SREE MANJUNATHA TIFFINS & SNACKS	area2	India	https://www.google.com/maps/place/?q=place_id:ChIJ95cyCd6VyzsRu-5pRpBCLVA	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=SREE%20MANJUNATHA%20TIFFINS%20%26%20SNACKS	https://www.swiggy.com/search?query=SREE%20MANJUNATHA%20TIFFINS%20%26%20SNACKS		
SREE SAHASRA TIFFINS	area2	Greencity Bhrundavan Colony, Rangareddy Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJF1Sh7pGXyzsRpoxrBW9TIHg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=SREE%20SAHASRA%20TIFFINS	https://www.swiggy.com/search?query=SREE%20SAHASRA%20TIFFINS	5	2
Sree Vinayaka tiffins & Snacks	area2	near by Ambika Masala And Dry, 1-3-89/3/B, Saikrishna Colony, Sri Krishna Colony, Langar House, Budwel	https://www.google.com/maps/place/?q=place_id:ChIJcyv1dQCXyzsRrgTpJXunYyI	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Sree%20Vinayaka%20tiffins%20%26%20Snacks	https://www.swiggy.com/search?query=Sree%20Vinayaka%20tiffins%20%26%20Snacks	5	2
Sri dhivya Reddy Tiffin& Mills	area2	89MV+H6Q, Kismatpur	https://www.google.com/maps/place/?q=place_id:ChIJjRV7EdeXyzsRoAp_05f6iEM	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Sri%20dhivya%20Reddy%20Tiffin%26%20Mills	https://www.swiggy.com/search?query=Sri%20dhivya%20Reddy%20Tiffin%26%20Mills		
Sri Mallikarjuna Tiffin center	area2	996X+X8V, Suncity Road, P&T Colony, Velly View Enclave, Janachaitanya colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJA8vZubqXyzsRe6LcsmCThcY	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Sri%20Mallikarjuna%20Tiffin%20center	https://www.swiggy.com/search?query=Sri%20Mallikarjuna%20Tiffin%20center	4.5	114
Sri Raghavi Home foods and Tiffins	area2	Abhyudaya Nagar, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJP9nolt2XyzsRgulfNYluEA0	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Sri%20Raghavi%20Home%20foods%20and%20Tiffins	https://www.swiggy.com/search?query=Sri%20Raghavi%20Home%20foods%20and%20Tiffins	4.8	108
Sri Renuka Yellamma thali tiffin centre	area2	89WR+2P4, Velly View Enclave, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJU4-6ZgCXyzsRY9Qnl1xFjHc	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Sri%20Renuka%20Yellamma%20thali%20tiffin%20centre	https://www.swiggy.com/search?query=Sri%20Renuka%20Yellamma%20thali%20tiffin%20centre		
Sri Tiffins	area2	VBS Colony, Kalimandir, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJxxxc6uGVyzsRAAAA0PXRtC8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Sri%20Tiffins	https://www.swiggy.com/search?query=Sri%20Tiffins	4.5	16
Sri Veerabhadra Swamy Tiffin Center	area2	994Q+HCC, Kismatpur Rd, Sri Venkateshwara Colony, Bandlaguda Jagir, Telangana 500086, India	https://www.google.com/maps/place/?q=place_id:ChIJCf3_aXSWyzsRhaj7-007taA	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Sri%20Veerabhadra%20Swamy%20Tiffin%20Center	https://www.swiggy.com/search?query=Sri%20Veerabhadra%20Swamy%20Tiffin%20Center	4.2	5
Sri Venkateshwara Tiffins And Fastfood	area2	992Q+GWJ, Rajendranagar mandal, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJG3hBB0SXyzsRoIoTWAgs00o	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Sri%20Venkateshwara%20Tiffins%20And%20Fastfood	https://www.swiggy.com/search?query=Sri%20Venkateshwara%20Tiffins%20And%20Fastfood	4.2	6
Taaza Tiffins Bandlaguda Jagir Kismatpur Road	area2	Rajendranagar, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJpax6GwCXyzsRzj3wit4GmJI	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=Taaza%20Tiffins%20Bandlaguda%20Jagir%20Kismatpur%20Road	https://www.swiggy.com/search?query=Taaza%20Tiffins%20Bandlaguda%20Jagir%20Kismatpur%20Road	3.5	371
Tirumala Tiffin Centre	area2	Kismatpur Road, Babamma Colony, Kismatpur	https://www.google.com/maps/place/?q=place_id:ChIJDdxJbgCXyzsRES_ySKn66k4	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Tirumala%20Tiffin%20Centre	https://www.swiggy.com/search?query=Tirumala%20Tiffin%20Centre	4	3
Venkat Das Tiffins, Meal & Snacks	area2	India	https://www.google.com/maps/place/?q=place_id:ChIJgej0ekCWyzsRjMXnASLl4rg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Venkat%20Das%20Tiffins%2C%20Meal%20%26%20Snacks	https://www.swiggy.com/search?query=Venkat%20Das%20Tiffins%2C%20Meal%20%26%20Snacks	5	2
ZAITUN TIFFIN CENTER & MEALS	area2	89MV+7QX, Kismatpur Road, Bharath Nagar Colony, Kismatpur	https://www.google.com/maps/place/?q=place_id:ChIJ9aOXPAOWyzsRIAnvsMMumyY	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=ZAITUN%20TIFFIN%20CENTER%20%26%20MEALS	https://www.swiggy.com/search?query=ZAITUN%20TIFFIN%20CENTER%20%26%20MEALS		
ABDULLAH TIFFIN CENTER	area3	9CQ8+H9P, Mohammadia Lane, Baghdad Nagar, Toli Chowki, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJF8LeKfCWyzsRPrageZ3eIAU	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=ABDULLAH%20TIFFIN%20CENTER	https://www.swiggy.com/search?query=ABDULLAH%20TIFFIN%20CENTER	5	1
Al Madina Tiffin Center	area3	9CQ4+63V, Rethi Galli, Resala Bazar, Golconda Fort, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJz_xhYY2WyzsRJ4u5vXSwaaw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Al%20Madina%20Tiffin%20Center	https://www.swiggy.com/search?query=Al%20Madina%20Tiffin%20Center	4	1
Balaji Tiffins [SatyanarayAnna]	area3	9-1-33/A, Prashanth Nagar, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJnxDGJFiWyzsRjpLpMs8yyt8	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Balaji%20Tiffins%20%5BSatyanarayAnna%5D	https://www.swiggy.com/search?query=Balaji%20Tiffins%20%5BSatyanarayAnna%5D	4.3	284
