# FASTFOODS inside My Map circle (area1–area5)
# total=264
# columns: name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
# delivery_apps: known chains / meal_delivery / review heuristics; always verify via zomato_search & swiggy_search

name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
GOLDEN BURGER POINT	area3	India	https://www.google.com/maps/place/?q=place_id:ChIJT1bPToyWyzsRwx4hQORJP68	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=GOLDEN%20BURGER%20POINT	https://www.swiggy.com/search?query=GOLDEN%20BURGER%20POINT		
Hyderabadi samosa house	area3	Shop no 2, Sk iqra residency, Khader Bagh Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJkZh7IOyXyzsRNNbgjxCbC1U	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Hyderabadi%20samosa%20house	https://www.swiggy.com/search?query=Hyderabadi%20samosa%20house	4.9	430
I Love Burger Hyderabad	area3	Langar House Flyover, Bapu Nagar, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJI0554K6XyzsRtM2vN9vwx9s	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=I%20Love%20Burger%20Hyderabad	https://www.swiggy.com/search?query=I%20Love%20Burger%20Hyderabad	4.2	690
Kathi Rolls & Rice Box	area3	Building # 9-1-139, Virat Nagar 7 Tombs Main Road, Besides Golf Club Hyderabad - Telangana	https://www.google.com/maps/place/?q=place_id:ChIJ4--52zKXyzsREZn7gx_93T4	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Kathi%20Rolls%20%26%20Rice%20Box	https://www.swiggy.com/search?query=Kathi%20Rolls%20%26%20Rice%20Box	4.7	73
Mohammed's Shawarma	area3	9CRF+WQR, Nanal Nagar Road, Kakatiya Nagar, Toli Chowki, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ-zK3aQCXyzsRHnVEr_kD460	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Mohammed%27s%20Shawarma	https://www.swiggy.com/search?query=Mohammed%27s%20Shawarma	3.8	4
Mohammedia Shawarma	area3	13/6/437/A/4/2/4, Nanal Nagar Road, IG Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJV9SE2VmXyzsRRHz1q86m_8w	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Mohammedia%20Shawarma	https://www.swiggy.com/search?query=Mohammedia%20Shawarma	3.3	6
N SPICY BITE FASTFOOD	area3	9-1-33/28/1, Prashanth Nagar, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJExp9CqOXyzsR7Uu0_8HIGzs	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=N%20SPICY%20BITE%20FASTFOOD	https://www.swiggy.com/search?query=N%20SPICY%20BITE%20FASTFOOD	4.3	329
N.S.M. Chinese Fast Food	area3	opp. Gate No.2, opp. Osmania Masjid, Resala Bazar, Golconda Fort, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJodARNZKWyzsR9kHoi3wtSEY	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=N.S.M.%20Chinese%20Fast%20Food	https://www.swiggy.com/search?query=N.S.M.%20Chinese%20Fast%20Food		
Nandu Fastfood	area3	34, Janki Nagar, Langar House South, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJRx8JSACXyzsR0uDdRxOjS0Y	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Nandu%20Fastfood	https://www.swiggy.com/search?query=Nandu%20Fastfood		
NEW KING'S CHINESE FAST FOOD	area3	3-58/A/60/A/5, 9, Moti Darwaza Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ_ybKBP2XyzsRU3uqbICRmBg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=NEW%20KING%27S%20CHINESE%20FAST%20FOOD	https://www.swiggy.com/search?query=NEW%20KING%27S%20CHINESE%20FAST%20FOOD	5	2
SREENIDHI FAST FOOD	area3	India	https://www.google.com/maps/place/?q=place_id:ChIJVagtzFmWyzsR5f__k06mP4s	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=SREENIDHI%20FAST%20FOOD	https://www.swiggy.com/search?query=SREENIDHI%20FAST%20FOOD	1.8	5
A1 Flavours of Shawarma	area4	No. 12-2-12/6, Shop, Asif Nagar Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJfda_4kOXyzsRXB5n4kTT_rI	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=A1%20Flavours%20of%20Shawarma	https://www.swiggy.com/search?query=A1%20Flavours%20of%20Shawarma	5	9
Abu Saleh Mirchi Point	area4	9CRG+GMP, Khader Bagh Road, Karol Bagh B Society, Mehdipatnam, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJS4XVqw-XyzsRsvk3XDBwcAo	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Abu%20Saleh%20Mirchi%20Point	https://www.swiggy.com/search?query=Abu%20Saleh%20Mirchi%20Point	4	2
AGK FAST FOOD	area4	4, Karwan Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJQ8hFtHOXyzsRivTOtMvSIDA	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=AGK%20FAST%20FOOD	https://www.swiggy.com/search?query=AGK%20FAST%20FOOD	4.7	12
AKASH FAST FOOD CENTER	area4	#:13-3-649, Beside Thakur Panch, Jiyaguda, Hyderabad-06, T.S	https://www.google.com/maps/place/?q=place_id:ChIJw0g2xJmXyzsR7YgC0oRF-UY	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=AKASH%20FAST%20FOOD%20CENTER	https://www.swiggy.com/search?query=AKASH%20FAST%20FOOD%20CENTER		
Al rahmath Chinese fast food	area4	13-4-384/a/b, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJTwdmbx2XyzsRVdr7ilOknwE	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Al%20rahmath%20Chinese%20fast%20food	https://www.swiggy.com/search?query=Al%20rahmath%20Chinese%20fast%20food	4.8	35
AL SHAH SHAWARMA	area4	Karwan Road, tappachabutra, Natraj Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJRw1uhoqXyzsRy1a8Q7NvSU8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=AL%20SHAH%20SHAWARMA	https://www.swiggy.com/search?query=AL%20SHAH%20SHAWARMA		
AM DELIGHT'S FAST FOOD	area4	9CHM+RPF, Kanaka Durga Colony Road, Kanaka Durga Colony, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJj5K3vgCXyzsR9q_8rXKgEls	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=AM%20DELIGHT%27S%20FAST%20FOOD	https://www.swiggy.com/search?query=AM%20DELIGHT%27S%20FAST%20FOOD	5	1
Armaan Tea & Snacks	area4	13-5-565/A, Tappa Chabutra Road, Tappachabutra, Syed Ali Guda, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJj-eBDwqXyzsRgf2w_UElgkA	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Armaan%20Tea%20%26%20Snacks	https://www.swiggy.com/search?query=Armaan%20Tea%20%26%20Snacks	4.2	10
ARMANI FAST FOOD	area4	9CGX+769, Tappa Chabutra Road, Tappachabutra, Karwan, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJUa7sIqGXyzsRT9hffoFYWsw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=ARMANI%20FAST%20FOOD	https://www.swiggy.com/search?query=ARMANI%20FAST%20FOOD		
Azam Tea Snacks and Shawarma	area4	Rethibowli, Mehdipatnam, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJywXVlhWXyzsRy-ch4axowgY	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Azam%20Tea%20Snacks%20and%20Shawarma	https://www.swiggy.com/search?query=Azam%20Tea%20Snacks%20and%20Shawarma	5	2
Bajos hot snacks	area4	near Gandhi statue, Asif Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJvfJCGxOXyzsROrzdb48RUjQ	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Bajos%20hot%20snacks	https://www.swiggy.com/search?query=Bajos%20hot%20snacks	4.7	3
BISMILLAH FASTFOOD	area4	10-2-510/A, Vijay Nagar Colony Road, Indira Nagar, Zeba Bagh, Asif Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ6TOwGhKXyzsRAAAAMD-YhGk	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=BISMILLAH%20FASTFOOD	https://www.swiggy.com/search?query=BISMILLAH%20FASTFOOD	4.8	21
CHANDINI FAST FOOD	area4	Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJTwjXwniXyzsRI0lhs6x_dkQ	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=CHANDINI%20FAST%20FOOD	https://www.swiggy.com/search?query=CHANDINI%20FAST%20FOOD		
Chaska Shawarma n juice	area4	Pillar Number 67, main, Karol Bagh Road, Lakshmi Nagar, Khader Bagh, Nanal Nagar, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ-aSnnMKXyzsRiv6ao5XALwg	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Chaska%20Shawarma%20n%20juice	https://www.swiggy.com/search?query=Chaska%20Shawarma%20n%20juice	4.1	340
Chinese Fast Food	area4	9CG9+7V6, Langar House Road, Bapu Nagar, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ--pYmFeWyzsRSzfrVw5lXxs	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Chinese%20Fast%20Food	https://www.swiggy.com/search?query=Chinese%20Fast%20Food	3.3	4
Classic Fast Food	area4	9CFC+M45, Ansari Road, Bapu Nagar, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJuxEOD1eWyzsRtnKZUp1a16g	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Classic%20Fast%20Food	https://www.swiggy.com/search?query=Classic%20Fast%20Food		
DARJEELING MOUNT MOMO Aliza Kotla	area4	Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJBWsyJOmXyzsRsAEv5Dwy5E4	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=DARJEELING%20MOUNT%20MOMO%20Aliza%20Kotla	https://www.swiggy.com/search?query=DARJEELING%20MOUNT%20MOMO%20Aliza%20Kotla	5	4
Darjeeling Mount Momo Hussaini Alam	area4	Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJaxZ2myKXyzsRbjxMiYX3Uvg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Darjeeling%20Mount%20Momo%20Hussaini%20Alam	https://www.swiggy.com/search?query=Darjeeling%20Mount%20Momo%20Hussaini%20Alam	3	2
Darjeeling Mount Momo Lakdikapool	area4	Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJHSFYtA2XyzsReaEImoJkWSg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Darjeeling%20Mount%20Momo%20Lakdikapool	https://www.swiggy.com/search?query=Darjeeling%20Mount%20Momo%20Lakdikapool	5	3
DARJEELING MOUNT MOMO S R NAGAR	area4	Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJx-MnS6aXyzsRdd1Dbp2dgw0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=DARJEELING%20MOUNT%20MOMO%20S%20R%20NAGAR	https://www.swiggy.com/search?query=DARJEELING%20MOUNT%20MOMO%20S%20R%20NAGAR	3	2
Darjeeling Mount Momo Shalibanda	area4	Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJtTYkDzuXyzsRZIr-pOU014M	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Darjeeling%20Mount%20Momo%20Shalibanda	https://www.swiggy.com/search?query=Darjeeling%20Mount%20Momo%20Shalibanda	5	3
DARJEELING MOUNT MOMO TOLICHOWKI	area4	Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJtW-qCF2XyzsRbD32LWdWGk4	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=DARJEELING%20MOUNT%20MOMO%20TOLICHOWKI	https://www.swiggy.com/search?query=DARJEELING%20MOUNT%20MOMO%20TOLICHOWKI	4.8	8
Deccan Baby Care	area4	12-2-37/B/140, Zeba Bagh, Asif Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJDZvcXWSXyzsRNUFRh3-AiWs	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Deccan%20Baby%20Care	https://www.swiggy.com/search?query=Deccan%20Baby%20Care	5	2
Deccan Plate	area4	Ayodhya Nagar Colony, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJt5heYACXyzsRtB0wpPCSjK0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Deccan%20Plate	https://www.swiggy.com/search?query=Deccan%20Plate	5	1
Delicious Fast Food	area4	near meraj royal sea hotel, 12-1-565/A/8, Murad Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJd2VffcGQyzsRVbpHDd3TnbU	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Delicious%20Fast%20Food	https://www.swiggy.com/search?query=Delicious%20Fast%20Food	4.2	30
DOST FAST FOOD	area4	Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJvZlUPZyXyzsR8BPRyaqagvg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=DOST%20FAST%20FOOD	https://www.swiggy.com/search?query=DOST%20FAST%20FOOD	5	1
Food Zone-2 Fast Food Centre	area4	9CRR+CJ6, Opposite Amba Theatre, Gudi Malkapur Road, Mehdipatnam, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJf0dHDBCXyzsRnlSptVDnrhQ	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Food%20Zone-2%20Fast%20Food%20Centre	https://www.swiggy.com/search?query=Food%20Zone-2%20Fast%20Food%20Centre	3.3	127
FRISPY FRESH 'N' CRISPY	area4	H.no:9-1, near sharma xerox, 34/15/1, Bapu Nagar, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJdyShGvqXyzsR1RDcMU14zRM	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=FRISPY%20FRESH%20%27N%27%20CRISPY	https://www.swiggy.com/search?query=FRISPY%20FRESH%20%27N%27%20CRISPY	5	100
Giri fast food shop	area4	shop no 5, 9-1-43/12/5, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJUxDeh6SXyzsRAAuxB2I8zNg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Giri%20fast%20food%20shop	https://www.swiggy.com/search?query=Giri%20fast%20food%20shop		
HKGN CHINESE FAST FOOD	area4	9CFF+J55, Hashim Nagar, Langar Houz, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJa5TskVaWyzsRS6NawcLU_aE	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=HKGN%20CHINESE%20FAST%20FOOD	https://www.swiggy.com/search?query=HKGN%20CHINESE%20FAST%20FOOD	4.3	21
ID LITE FAST FOOD & SHAWARMA KITCHEN	area4	H.No 12-2-37/A/9, Syed Ali Guda, Asifnagar, Kunta Road, Zeba Bagh, Mehdipatnam, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJO02Ck7mXyzsRlvT3cJsHVPE	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=ID%20LITE%20FAST%20FOOD%20%26%20SHAWARMA%20KITCHEN	https://www.swiggy.com/search?query=ID%20LITE%20FAST%20FOOD%20%26%20SHAWARMA%20KITCHEN	5	10
INDIAN TADOORI FAST FOOD	area4	India	https://www.google.com/maps/place/?q=place_id:ChIJ13eKxZmXyzsRhRIXT4ajBi8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=INDIAN%20TADOORI%20FAST%20FOOD	https://www.swiggy.com/search?query=INDIAN%20TADOORI%20FAST%20FOOD		
IR FAST FOOD CENTER	area4	India	https://www.google.com/maps/place/?q=place_id:ChIJuemekA6XyzsRtdNktxax0HE	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=IR%20FAST%20FOOD%20CENTER	https://www.swiggy.com/search?query=IR%20FAST%20FOOD%20CENTER		
Irfan fast food	area4	1-1235/258, 13-1-1235/258, Jhirra, Asif Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJezvvCgCXyzsRSXxqN-6krS8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Irfan%20fast%20food	https://www.swiggy.com/search?query=Irfan%20fast%20food	1	2
J D R INDIAN CHINESE FAST FOOD	area4	JIYAGUDA PURANAPOOL ROAD 500006, Street Number 9, Durga Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJNTNKfKiXyzsRKjTDoeeqQrs	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=J%20D%20R%20INDIAN%20CHINESE%20FAST%20FOOD	https://www.swiggy.com/search?query=J%20D%20R%20INDIAN%20CHINESE%20FAST%20FOOD	4.5	35
Jai Bhavani Fast Food Centre	area4	Unnamed Road, Govt Graveyard, Dattatreya Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJcflHISSXyzsRq3eTllNvgzg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Jai%20Bhavani%20Fast%20Food%20Centre	https://www.swiggy.com/search?query=Jai%20Bhavani%20Fast%20Food%20Centre	5	1
Jai Durga Fast Food	area4	Koneri Nivas, Market Road, Mahesh Nagar, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJEYXLowaXyzsRS3moiGKNqgI	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Jai%20Durga%20Fast%20Food	https://www.swiggy.com/search?query=Jai%20Durga%20Fast%20Food		
Jai Maa Bhawani Fast Food	area4	Puranapool, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJIe2BaTWXyzsRrSNfvEalGgk	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Jai%20Maa%20Bhawani%20Fast%20Food	https://www.swiggy.com/search?query=Jai%20Maa%20Bhawani%20Fast%20Food	3.3	4
Kachori shop	area4	9CRR+PQW, Gudi Malkapur Road, Amba Gardens, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJnVjuPwCXyzsRtJt-bE2NgVI	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Kachori%20shop	https://www.swiggy.com/search?query=Kachori%20shop	4.5	2
KFC	area4	Royal Trading Corporation, Inner Ring Rd Mehdipatnam, Noor Ghat, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ57JLISuXyzsRHGaSDU5MF4U	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=KFC	https://www.swiggy.com/search?query=KFC	4.2	976
Krishna Fast Food's	area4	9-1-43/12.5, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJBS4R_5eXyzsRrfg3Q9IZUVc	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Krishna%20Fast%20Food%27s	https://www.swiggy.com/search?query=Krishna%20Fast%20Food%27s		
L.N Fast Food Centre	area4	Fast Food Centre, L N, Kargil Nagar Road, kaman, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ7yk9K_6XyzsRYGW0yWmVeK8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=L.N%20Fast%20Food%20Centre	https://www.swiggy.com/search?query=L.N%20Fast%20Food%20Centre		
Lucky Fast food	area4	Rahimpura, Dattatreya Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJzbPZ_4KXyzsRapEh8GtHU30	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Lucky%20Fast%20food	https://www.swiggy.com/search?query=Lucky%20Fast%20food	4	1
M R Family Fast Food Center	area4	India	https://www.google.com/maps/place/?q=place_id:ChIJxfg0y5mXyzsR3pNXGP8_swE	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=M%20R%20Family%20Fast%20Food%20Center	https://www.swiggy.com/search?query=M%20R%20Family%20Fast%20Food%20Center		
MAA CHINESE FAST FOOD	area4	India	https://www.google.com/maps/place/?q=place_id:ChIJlWV_Up6XyzsREsGmQY62Tso	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=MAA%20CHINESE%20FAST%20FOOD	https://www.swiggy.com/search?query=MAA%20CHINESE%20FAST%20FOOD	5	1
Mairajs Royal Sea Fast Food	area4	1/A, Asif Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJSxk_J9KXyzsRdmrj9byUlBE	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Mairajs%20Royal%20Sea%20Fast%20Food	https://www.swiggy.com/search?query=Mairajs%20Royal%20Sea%20Fast%20Food	5	1
Miss momo	area4	Pandurang, Ayodhya Nagar Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJg4ATyIaXyzsRGzRmiNZ2HKg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Miss%20momo	https://www.swiggy.com/search?query=Miss%20momo		
Mohammedia Shawarma	area4	2, Premier Hospital, opp. Oriental Bank, 437/A, Khader Bagh Road, Karol Bagh B Society, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJFxiDQf2WyzsRk6rKK5AMGwo	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Mohammedia%20Shawarma	https://www.swiggy.com/search?query=Mohammedia%20Shawarma	4.1	10410
Mohammedia Shawarma	area4	Opposite, baker, street, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJHcNws72XyzsRtzsufEsd_jw	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Mohammedia%20Shawarma	https://www.swiggy.com/search?query=Mohammedia%20Shawarma	4.3	427
MOJO Pizza - 2X Toppings	area4	No. 12, H No. 12-2-460/6/1, SG Complex, J Block, Ward No. 21, Kantinagar Colony, Street Number 2, Amba Gardens, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ_Tbz7-qXyzsRMUKhFasv5EU	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=MOJO%20Pizza%20-%202X%20Toppings	https://www.swiggy.com/search?query=MOJO%20Pizza%20-%202X%20Toppings	4.6	28
Momo club	area4	10-476, Jummerat Bazar Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJma-CcteXyzsRIyHCrFd2P0g	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Momo%20club	https://www.swiggy.com/search?query=Momo%20club	5	1
Momos Club	area4	Shop No 1, near Shiv Mandir, opp. Saraswati School, Jiyaguda, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ5fDHaEuXyzsRvRPJ9YE6x3U	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Momos%20Club	https://www.swiggy.com/search?query=Momos%20Club	4.9	223
Mr Chopsticks Spicy Chinese fast food	area4	H.NO:12-2-800, 203, Dilshad Nagar Colony Road, Rethibowli, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ91y5392XyzsRa7Fq_AEkDLU	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Mr%20Chopsticks%20Spicy%20Chinese%20fast%20food	https://www.swiggy.com/search?query=Mr%20Chopsticks%20Spicy%20Chinese%20fast%20food	4.4	14
New Bite Box	area4	No 13, 13-6-825/70/A, Karwan Road, Karwan, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ968Uig-XyzsRx7iJf-oPSyg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=New%20Bite%20Box	https://www.swiggy.com/search?query=New%20Bite%20Box		
Pizza Hut | Gudimalkapur, Hyderabad	area4	Inner Ring Road, Noor Ghat, Gudi Malkapur, Gudimalkapur, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJYblYg4yXyzsRsy6jIMFvtIc	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=Pizza%20Hut%20%7C%20Gudimalkapur%2C%20Hyderabad	https://www.swiggy.com/search?query=Pizza%20Hut%20%7C%20Gudimalkapur%2C%20Hyderabad	4.5	652
Pizza Perk	area4	near Siddiqua Function Hall, 12-2-846, near Siddiqua Function Hall, Asif Nagar Road, Mehdipatnam, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJDTMNc6SXyzsRH6C5hrmC7d0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Pizza%20Perk	https://www.swiggy.com/search?query=Pizza%20Perk	4.1	24
RAHAT FAST FOOD	area4	Shop No 01, opp. Fortune Footwear, Asif Nagar Road, Jhirra, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJm3YBdAWXyzsRCt1d_0r2KWs	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=RAHAT%20FAST%20FOOD	https://www.swiggy.com/search?query=RAHAT%20FAST%20FOOD	2.7	3
Red Oven Pizza House	area4	12-2-419/1/2, Murad Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJD3q70_KXyzsRTiMYaUu-zt4	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Red%20Oven%20Pizza%20House	https://www.swiggy.com/search?query=Red%20Oven%20Pizza%20House	4.8	97
RENUKA YELLAMMA FAST FOOD	area4	Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJx4Bf7laXyzsRPgtDZtjGvKY	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=RENUKA%20YELLAMMA%20FAST%20FOOD	https://www.swiggy.com/search?query=RENUKA%20YELLAMMA%20FAST%20FOOD		
