# BAKERIES inside My Map circle (area1–area5)
# total=516
# columns: name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
# delivery_apps: known chains / meal_delivery / review heuristics; always verify via zomato_search & swiggy_search

name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
Payal's Cake Studio	area1	GIRIDHARI EXECUTIVE PARK, near Kali Mata Temple, Peeramcheru	https://www.google.com/maps/place/?q=place_id:ChIJbTj_NGKVyzsRs5vIhBQZUEY	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Payal%27s%20Cake%20Studio	https://www.swiggy.com/search?query=Payal%27s%20Cake%20Studio	5	20
Ramsagar	area1	adress in compound Nagendra's Home, Sai Valmiki Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJSeIzBACVyzsRd7S7PQHMQuQ	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Ramsagar	https://www.swiggy.com/search?query=Ramsagar		
Sandeep	area1	995P+QQM, Santosh Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJIfviegCXyzsRq2M9vWpcNb8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Sandeep	https://www.swiggy.com/search?query=Sandeep	5	1
SHYAM SUNDER GUPTA 2	area1	Sun City, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJkQ4rkIeXyzsR5mkRZ6VOwiw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=SHYAM%20SUNDER%20GUPTA%202	https://www.swiggy.com/search?query=SHYAM%20SUNDER%20GUPTA%202	5	3
SmilesandCakes	area1	INDIS PBEL CITY, Peeramcheru	https://www.google.com/maps/place/?q=place_id:ChIJY10FdRiVyzsRvyvJDXxBzN8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=SmilesandCakes	https://www.swiggy.com/search?query=SmilesandCakes	5	14
Sonali Bake House	area1	GIRIDHARI EXECUTIVE PARK, near Kali Mata Temple, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJFS_p7dWVyzsRrhE5P-buz1k	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Sonali%20Bake%20House	https://www.swiggy.com/search?query=Sonali%20Bake%20House	5	1
SRI KRISHNA HOT CHIPS	area1	India	https://www.google.com/maps/place/?q=place_id:ChIJ_UThMn-WyzsRKr__WDu3kTg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=SRI%20KRISHNA%20HOT%20CHIPS	https://www.swiggy.com/search?query=SRI%20KRISHNA%20HOT%20CHIPS	5	1
SugarPlumBakery	area1	PBEL City Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJlcc64QCVyzsReIO5Jk_gxRs	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=SugarPlumBakery	https://www.swiggy.com/search?query=SugarPlumBakery	5	20
Wap. Cafe	area1	998W+522, Hydershakote Village Road, Sun City	https://www.google.com/maps/place/?q=place_id:ChIJtbNIBACXyzsR5yP5wu8eKgw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Wap.%20Cafe	https://www.swiggy.com/search?query=Wap.%20Cafe	5	4
WarmOven	area1	Sy NO.11/1, D No.7-31/14, Plot No.14, Kapila Nagar, Hydershakote, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJO48aH2aXyzsRcgpNIvoFcRc	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=WarmOven	https://www.swiggy.com/search?query=WarmOven		
Wishwithus	area1	Madanu home, Gandhamguda Road, Kknagar Phase-2 Colony, Gandamguda	https://www.google.com/maps/place/?q=place_id:ChIJs53SdwCVyzsR-vwCzngh8go	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Wishwithus	https://www.swiggy.com/search?query=Wishwithus	5	1
Zoffles	area1	995P+JHC, 4, Bandlaguda Jagir Road, Westend Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJAQU0EACXyzsRJpJVN1XFT6M	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Zoffles	https://www.swiggy.com/search?query=Zoffles	5	8
2A bake house	area2	Svbs colony, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJSUatrxGVyzsRXnG8UhpyPDQ	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=2A%20bake%20house	https://www.swiggy.com/search?query=2A%20bake%20house	5	1
A cake factory	area2	piller no-213, GM golden tower, Plot no:9&10, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJWe1gB3CXyzsRzf-aP6xaIsg	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=A%20cake%20factory	https://www.swiggy.com/search?query=A%20cake%20factory	4.6	164
Ak Pans	area2	993Q+7PH, Kismatpur Road, Abhyudaya Nagar, Prashant Nagar Colony, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJZUiAr3SWyzsRSstVdYIP1Z8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Ak%20Pans	https://www.swiggy.com/search?query=Ak%20Pans		
BADAM HOUSE BAKERY	area2	09, Kismatpur Road, Abhyudaya Nagar, Prashant Nagar Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJN9tYfT-XyzsRJAw3wq1Gpdw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=BADAM%20HOUSE%20BAKERY	https://www.swiggy.com/search?query=BADAM%20HOUSE%20BAKERY		
BAKERS STATION	area2	P&T Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJT9aCggmXyzsR5W3Wib6Gf7s	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=BAKERS%20STATION	https://www.swiggy.com/search?query=BAKERS%20STATION	5	5
Bakery and cake shop	area2	Sri Krishna Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJYQGkAUyXyzsRPQVrH0kJVa8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Bakery%20and%20cake%20shop	https://www.swiggy.com/search?query=Bakery%20and%20cake%20shop	4.1	12
Baking Bliss(Hyderabad)	area2	near Apollo Pharmacy, C541, Happiness Hub By Giridhari, near Apollo Pharmacy, Kismatpur Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJD9PYp4SxgTkRSpWIbrfiP64	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Baking%20Bliss%28Hyderabad%29	https://www.swiggy.com/search?query=Baking%20Bliss%28Hyderabad%29	4.8	56
