# RESTAURANTS inside My Map circle (area1–area5)
# total=1769
# columns: name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
# delivery_apps: known chains / meal_delivery / review heuristics; always verify via zomato_search & swiggy_search

name	area	address	maps_link	delivery_apps	zomato_search	swiggy_search	rating	reviews
Deccan Elite Restaurant	area2	Dairy Farm X-Road, Upparpally, Near Pillar No. 214, Plot No 8, Utkoor - Mogdumpur Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ9fjXTDqWyzsRrzcfFIWcGnc	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Deccan%20Elite%20Restaurant	https://www.swiggy.com/search?query=Deccan%20Elite%20Restaurant	3.9	6760
Desi grill house	area2	19/C, Bansilal Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJldLfXACXyzsRQ_ClDaGvr3k	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Desi%20grill%20house	https://www.swiggy.com/search?query=Desi%20grill%20house	3.7	3
DFC FRIED CHICKEN	area2	Prashanth Nagar Colony, Prashanth Nagar Road, Sri Venkateshwara Colony, Prashant Nagar Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ722gqT6XyzsRbOJXpZifcSw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=DFC%20FRIED%20CHICKEN	https://www.swiggy.com/search?query=DFC%20FRIED%20CHICKEN	4	1
Divya sai food court	area2	89MQ+M5M, Ganesh Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJpUBoHACXyzsR7SeFxRigqH4	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Divya%20sai%20food%20court	https://www.swiggy.com/search?query=Divya%20sai%20food%20court	4.2	43
DIYA'S KITCHEN	area2	89QQ+5FP, Road Number 7, Vivekananda Nagar Colony, Kismatpur, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJO7m4YQaWyzsRMHSAi3UC8Eg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=DIYA%27S%20KITCHEN	https://www.swiggy.com/search?query=DIYA%27S%20KITCHEN		
Dream Cafe	area2	4, Budvel Road, Teachers Colony, Rajendranagar mandal, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJwyrWeACXyzsRR1XZNlMbZZM	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Dream%20Cafe	https://www.swiggy.com/search?query=Dream%20Cafe	5	59
DUM BIRYANI ADDA	area2	993Q+5Q8, Kismatpur Road, Prashant Nagar Colony, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJ-8eWrnSWyzsRxVnmZ-qFu44	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=DUM%20BIRYANI%20ADDA	https://www.swiggy.com/search?query=DUM%20BIRYANI%20ADDA		
Elite Delights cafe	area2	Plot no - 36 part, St.Michael's Colony, Don Bosco Nagar, Rajendra nagar, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJSzDumZyVyzsRBGh8zX4vEok	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Elite%20Delights%20cafe	https://www.swiggy.com/search?query=Elite%20Delights%20cafe		
F A KITCHEN	area2	Tower 6, No.11, 2-4-46/VI/04, Rajendra Nagar, Circle, Happy Homes, Upperpally	https://www.google.com/maps/place/?q=place_id:ChIJXwQoVaSXyzsRULCQ411Lw4Y	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=F%20A%20KITCHEN	https://www.swiggy.com/search?query=F%20A%20KITCHEN	3	4
FAANOOS HOTEL	area2	Kismatpur	https://www.google.com/maps/place/?q=place_id:ChIJqfb0MzSXyzsROVTIeMcUA_M	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=FAANOOS%20HOTEL	https://www.swiggy.com/search?query=FAANOOS%20HOTEL	5	1
Faasos Suncity	area2	Ground & first floor, 3-21 Nos.15/1 and Nos 15/2, Hydershahkote Village, Suncity, FC, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJxSOSzrqXyzsRa0CEMTAfquE	Likely on Zomato+Swiggy (known chain)	https://www.zomato.com/hyderabad/restaurants?q=Faasos%20Suncity	https://www.swiggy.com/search?query=Faasos%20Suncity	3.6	230
Fitpride	area2	vijetha supermarket, above 4th floor, Kismatpur Road, Abhyudaya Nagar, Velly View Enclave, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ17F7v1OXyzsRYT1mN1Wwyw8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Fitpride	https://www.swiggy.com/search?query=Fitpride	5	3
Five Guys	area2	2-6-5/182&183, Ashok Vihar Society, Parama Reddy Hills, Janachaitanya colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJmZbqBgCXyzsRB6Af7plmBjg	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Five%20Guys	https://www.swiggy.com/search?query=Five%20Guys	4.8	20
Food Station Restaurant	area2	Plot no.182, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ_emyTgCXyzsRZWiEQDc76DY	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Food%20Station%20Restaurant	https://www.swiggy.com/search?query=Food%20Station%20Restaurant	4.4	24
FOOD. COM	area2	2, Budwel, Happy Homes, Upperpally	https://www.google.com/maps/place/?q=place_id:ChIJMQDDNQCXyzsREqdkF0qS-bs	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=FOOD.%20COM	https://www.swiggy.com/search?query=FOOD.%20COM	4.3	29
Gandam guda	area2	995X+HQP, Sun City, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJy83TEACXyzsRufDBrBIxpTQ	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Gandam%20guda	https://www.swiggy.com/search?query=Gandam%20guda		
Ganesh Tea shop 🫖☕	area2	2-6/1, Kismatpur Road, Bharath Nagar Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJq-_kcACXyzsR7fSY2hGB-xE	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Ganesh%20Tea%20shop%20%F0%9F%AB%96%E2%98%95	https://www.swiggy.com/search?query=Ganesh%20Tea%20shop%20%F0%9F%AB%96%E2%98%95		
Geetha Hotel	area2	8CP6+F2C, Budvel Road, Rajendranagar mandal, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJAfI8fiGWyzsRIkeGiJT0cFI	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Geetha%20Hotel	https://www.swiggy.com/search?query=Geetha%20Hotel	4.2	41
GHULAM MUSTAFA PAN SHOP	area2	SHOP NO 8, opp. ROYAL HAYATH CONVENTION, Rajendra Nager, Upperpally	https://www.google.com/maps/place/?q=place_id:ChIJUfQHxMOXyzsRr9NdqNI2rRQ	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=GHULAM%20MUSTAFA%20PAN%20SHOP	https://www.swiggy.com/search?query=GHULAM%20MUSTAFA%20PAN%20SHOP		
GOLDEN CAKES	area2	Suncity Gayathri Nagar, NFC Colony Road Number 7, Kalimandir, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJTf8PvXaVyzsRIskqpLKqfnw	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=GOLDEN%20CAKES	https://www.swiggy.com/search?query=GOLDEN%20CAKES	5	5
Golden Dragon café	area2	Road Number 1, NFC Colony, Kalimandir, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJk36WqHmVyzsRwf9qbDmzg0g	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Golden%20Dragon%20caf%C3%A9	https://www.swiggy.com/search?query=Golden%20Dragon%20caf%C3%A9	4.8	16
Gunderao Tea Point	area2	Budvel	https://www.google.com/maps/place/?q=place_id:ChIJ6-DgGR-XyzsRcJrY1SvvMIU	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Gunderao%20Tea%20Point	https://www.swiggy.com/search?query=Gunderao%20Tea%20Point	2	1
Haddus Kitchen	area2	T K Towers, behind Cult fit gym, KK convention road, Sun City, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJjba-CFyXyzsRkG93SYcbE8s	Likely on delivery apps (Google meal_delivery)	https://www.zomato.com/hyderabad/restaurants?q=Haddus%20Kitchen	https://www.swiggy.com/search?query=Haddus%20Kitchen	4.9	369
Half Billion Dollar - Rajendranagar	area2	near HPCL Petrol Pump, Rajendra Nagar Road, Budwel	https://www.google.com/maps/place/?q=place_id:ChIJNV9c2_qXyzsRGpTyw_Bg8hc	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Half%20Billion%20Dollar%20-%20Rajendranagar	https://www.swiggy.com/search?query=Half%20Billion%20Dollar%20-%20Rajendranagar		
HASEEB MUTTON CHICKEN SHOP	area2	Lb Nagar	https://www.google.com/maps/place/?q=place_id:ChIJNTKzgEuXyzsRCqRxwFWGp7E	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=HASEEB%20MUTTON%20CHICKEN%20SHOP	https://www.swiggy.com/search?query=HASEEB%20MUTTON%20CHICKEN%20SHOP	1	1
Hashtag 86 Restaurant	area2	RR, Road 1, Prashanth Nagar, Opp Gram Panchayath Office Bandlaguda Jagir, Gandipet Mandal, Dist, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJgQ3Jf4eXyzsRGFY2feCoOtc	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Hashtag%2086%20Restaurant	https://www.swiggy.com/search?query=Hashtag%2086%20Restaurant	4.4	744
Hayansh kitchen (Andhra Bhojanam)	area2	Kismatpur Road, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ4YAUNaKXyzsRIuZE-kMTB3U	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Hayansh%20kitchen%20%28Andhra%20Bhojanam%29	https://www.swiggy.com/search?query=Hayansh%20kitchen%20%28Andhra%20Bhojanam%29	3.5	6
Heim cafe	area2	2-6-10/5, Happy Homes Colony, Janachaitanya colony, Upperpally	https://www.google.com/maps/place/?q=place_id:ChIJAc7PFQCXyzsRI7KTQxjQkKI	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Heim%20cafe	https://www.swiggy.com/search?query=Heim%20cafe	4.9	145
Honey tea point	area2	992J+PCV, Kalimandir, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJZTGfDQCVyzsRNwL7G2jmp5A	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Honey%20tea%20point	https://www.swiggy.com/search?query=Honey%20tea%20point	4.3	3
Hot Parathas	area2	89XR+F7G, Velly View Enclave, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJeR7koZmVyzsR6na3FrSanjM	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Hot%20Parathas	https://www.swiggy.com/search?query=Hot%20Parathas	3.9	626
HUNGRY BITES	area2	P&T Colony, Sun City, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ98xp-0qXyzsRvzbc1qW3CJI	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=HUNGRY%20BITES	https://www.swiggy.com/search?query=HUNGRY%20BITES	4.8	21
IB Mall	area2	Shop No:4, D-Block, IB MALL, Plot No: 88/1, P&T Colony, Sun City, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJnQ7po7iXyzsRmAM0skBhi64	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=IB%20Mall	https://www.swiggy.com/search?query=IB%20Mall	4.5	44
Indulge Desserts and Cafe	area2	Pillar no 205, Shop no 8, Hussain Heights, 6/10/H/8/1, Ashok Vihar Society, Parama Reddy Hills, Attapur, Upperpally	https://www.google.com/maps/place/?q=place_id:ChIJY9_JbxmXyzsRbbWPm_exzdw	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Indulge%20Desserts%20and%20Cafe	https://www.swiggy.com/search?query=Indulge%20Desserts%20and%20Cafe	4.4	34
Infusion Cafe Lounge	area2	Golden Heights Colony Road, Rajendernagar, Janachaitanya colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJGRSxK7uXyzsRWpC_sZc_Y2c	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Infusion%20Cafe%20Lounge	https://www.swiggy.com/search?query=Infusion%20Cafe%20Lounge	4.8	31
J C REDDYS CHICKEN MARKET	area2	near Abhyuday School, 21-6-77, Kismatpur	https://www.google.com/maps/place/?q=place_id:ChIJq33wOACXyzsRh-T1_xRLAAU	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=J%20C%20REDDYS%20CHICKEN%20MARKET	https://www.swiggy.com/search?query=J%20C%20REDDYS%20CHICKEN%20MARKET		
Jai bhavani food zone	area2	993H+3HW, Adarsh Nagar Colony, Prashant Nagar Colony, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJg5iTUVCXyzsRJAQX9qA8OqY	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Jai%20bhavani%20food%20zone	https://www.swiggy.com/search?query=Jai%20bhavani%20food%20zone	3.5	6
JCNM CHICKEN CENTRE	area2	Kalimandir, Dwaraka nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJwxC4AEWVyzsR7uZ9lphzuqo	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=JCNM%20CHICKEN%20CENTRE	https://www.swiggy.com/search?query=JCNM%20CHICKEN%20CENTRE	4.8	12
JMJ/BA SNEHA FRESH CHICKEN	area2	Sho No 35-46, beside Don Baco School, Kalimandir Main Road, Abhudaya Nagar Colony, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ2SiHKP2VyzsR5LSStVRiSAA	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=JMJ/BA%20SNEHA%20FRESH%20CHICKEN	https://www.swiggy.com/search?query=JMJ/BA%20SNEHA%20FRESH%20CHICKEN	5	3
JOY FOODS	area2	Plot no 20, Padmasri Hills, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJLy5yeUmXyzsRxJ4ZnO8rjz8	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=JOY%20FOODS	https://www.swiggy.com/search?query=JOY%20FOODS	5	14
JS AUTOMOBILES	area2	994Q+2G4, Kismatpur Road, Abhyudaya Nagar, Prashant Nagar Colony, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJM_v9i3SWyzsRZHqOzIcb5C0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=JS%20AUTOMOBILES	https://www.swiggy.com/search?query=JS%20AUTOMOBILES		
KAFFEINE HUB	area2	997W+FM5, Suncity Road, Sun City, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJtc017G-WyzsRue93itaUlas	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=KAFFEINE%20HUB	https://www.swiggy.com/search?query=KAFFEINE%20HUB		
KALPATHARUVU RESTAURANT	area2	Road no.3, Vivekananda Nagar Colony, Kismatpur, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJT_vesrmXyzsRKzu-DCNWnkw	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=KALPATHARUVU%20RESTAURANT	https://www.swiggy.com/search?query=KALPATHARUVU%20RESTAURANT	4.4	38
KALYANI The Roof Top Dhaba	area2	above Kalyani cloth store, Prashant Nagar Colony, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJIeIY7BeXyzsRLDF1XzXvsoM	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=KALYANI%20The%20Roof%20Top%20Dhaba	https://www.swiggy.com/search?query=KALYANI%20The%20Roof%20Top%20Dhaba	4.1	627
Karuna tea point	area2	8CP2+483, New Green City road, 5 Road, Street Number 1, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJZwkIKwCXyzsRQRhU4Oby67Y	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Karuna%20tea%20point	https://www.swiggy.com/search?query=Karuna%20tea%20point	3	2
KD 99 Dum Biryani and Fry Piece Biryani	area2	89MV+G9R, Kismatpur Road, Bharath Nagar Colony, Kismatpur	https://www.google.com/maps/place/?q=place_id:ChIJ-X0nQgCXyzsR9zrRyULPRSk	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=KD%2099%20Dum%20Biryani%20and%20Fry%20Piece%20Biryani	https://www.swiggy.com/search?query=KD%2099%20Dum%20Biryani%20and%20Fry%20Piece%20Biryani		
Kebab Wala	area2	Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJlzbpomWXyzsRDRB7agUDgxs	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Kebab%20Wala	https://www.swiggy.com/search?query=Kebab%20Wala	3.8	70
Khan's Chicken Centre.	area2	bandlaguda village, Kismatpur Road, Gandipet, mandal	https://www.google.com/maps/place/?q=place_id:ChIJ_dyO77qXyzsRH5cW1X7C-bk	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Khan%27s%20Chicken%20Centre.	https://www.swiggy.com/search?query=Khan%27s%20Chicken%20Centre.	3.7	3
Khan's Kitchen	area2	110, P-D, Rajendranagar, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJzzzVTgCXyzsRFVUndcxi-mM	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Khan%27s%20Kitchen	https://www.swiggy.com/search?query=Khan%27s%20Kitchen		
Kiran Fresh Chicken	area2	India	https://www.google.com/maps/place/?q=place_id:ChIJd8Q_2-GVyzsRZa2NjtEbUF0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Kiran%20Fresh%20Chicken	https://www.swiggy.com/search?query=Kiran%20Fresh%20Chicken		
Kismatpu, chandra fish tall	area2	89QR+4PH, Kismatpur	https://www.google.com/maps/place/?q=place_id:ChIJz1dSJQCXyzsRBlnEyPe6jd0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Kismatpu%2C%20chandra%20fish%20tall	https://www.swiggy.com/search?query=Kismatpu%2C%20chandra%20fish%20tall		
Kismatpur	area2	89MR+M64, Darga Road, Ganesh Nagar, Kismatpur	https://www.google.com/maps/place/?q=place_id:ChIJzVK0dACXyzsRVUD7B_XgkSY	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Kismatpur	https://www.swiggy.com/search?query=Kismatpur	5	3
KNR FRESH CHICKEN CENTRE	area2	8-4-64/1, Kismatpur	https://www.google.com/maps/place/?q=place_id:ChIJBwz4pv6XyzsRHtdd37Yi_H8	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=KNR%20FRESH%20CHICKEN%20CENTRE	https://www.swiggy.com/search?query=KNR%20FRESH%20CHICKEN%20CENTRE	4.9	32
Koko's Meat Mart	area2	Survey No.96/5, kokos meat mart, Plot Part-B No.26, Rajendra Nagar, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJg26it_eXyzsR1yWLsGLSrYk	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Koko%27s%20Meat%20Mart	https://www.swiggy.com/search?query=Koko%27s%20Meat%20Mart	4.7	49
KP CURRY POINT	area2	89MR+J4X, Kismatpur Road, Shivasai Colony, Ganesh Nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJh4FC5AOWyzsRQfMZUrZ1Hb0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=KP%20CURRY%20POINT	https://www.swiggy.com/search?query=KP%20CURRY%20POINT		
Kritunga Restaurant	area2	beside Vaishnavi Oasis, SY NO.104-106, Kismatpur Road, Velly View Enclave, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJIzLacQ2XyzsRc4cDB-Ic-4k	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Kritunga%20Restaurant	https://www.swiggy.com/search?query=Kritunga%20Restaurant	3.4	324
Kumar Tea & cool drinks	area2	Aditya pharmacy, opposite side, Prashant Nagar Colony, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJHUpZpEqXyzsR5M3piNLWMn0	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Kumar%20Tea%20%26%20cool%20drinks	https://www.swiggy.com/search?query=Kumar%20Tea%20%26%20cool%20drinks	4.7	15
KUMAR'S KITCHEN	area2	2 2-144 Prashant Nagar, 4	https://www.google.com/maps/place/?q=place_id:ChIJAYEBuUGXyzsRYeNcS2jEQG8	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=KUMAR%27S%20KITCHEN	https://www.swiggy.com/search?query=KUMAR%27S%20KITCHEN	4.5	46
L'Appetizer Cloud Kitchen	area2	Hill View, Road No. 1, Golden Heights Colony, Rajendra Nagar, Upperpally	https://www.google.com/maps/place/?q=place_id:ChIJb50zWIWXyzsRZ9IEZmrbzZI	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=L%27Appetizer%20Cloud%20Kitchen	https://www.swiggy.com/search?query=L%27Appetizer%20Cloud%20Kitchen	5	1
Lamha Cafe	area2	inside House Of Sports, behind HP petrol pump, plot no.19, Kismatpur Road, Sri Venkateshwara Colony, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJM3Z6HgyXyzsRxYlH130bIo4	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Lamha%20Cafe	https://www.swiggy.com/search?query=Lamha%20Cafe	4.9	28
Lara Crunch and Sip	area2	Shop ,ground flooor, The Art by giridhari apartments, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJQQLQSeeVyzsR7s4K3Lew5lA	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Lara%20Crunch%20and%20Sip	https://www.swiggy.com/search?query=Lara%20Crunch%20and%20Sip	4.9	8
Lazeezfood	area2	443 plot, Annex Residency Block-B, P&T Colony, Sun City, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJuxlOsF2XyzsRoJcctrJgwbM	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Lazeezfood	https://www.swiggy.com/search?query=Lazeezfood	5	9
Livinroof Coffee House	area2	near K K convention center, 4-7/16, K K Phase 3, near K K convention center, Sun City, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJ4UpkQdCXyzsRERml7V3vPhE	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Livinroof%20Coffee%20House	https://www.swiggy.com/search?query=Livinroof%20Coffee%20House	4.5	239
Macha Tea	area2	89PR+8H8, Kismatpur	https://www.google.com/maps/place/?q=place_id:ChIJo6PyYACXyzsRyeaYJRwc2iQ	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Macha%20Tea	https://www.swiggy.com/search?query=Macha%20Tea	5	4
MADHURS KITCHEN	area2	Ground Gloor, Heera complex, Plot No 11, Padmasri Hills, Khurshid, Bandlaguda Jagir	https://www.google.com/maps/place/?q=place_id:ChIJf_xqfXyXyzsR-HOzBHq4Tmw	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=MADHURS%20KITCHEN	https://www.swiggy.com/search?query=MADHURS%20KITCHEN	4	49
Madiha cloud kitchen	area2	Bhagavatguda, Budwel	https://www.google.com/maps/place/?q=place_id:ChIJ8wq_ZmGXyzsRdA0tt13tX10	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Madiha%20cloud%20kitchen	https://www.swiggy.com/search?query=Madiha%20cloud%20kitchen		
MAHESH FRESH CHICKEN SHOP	area2	Mallikarjun Colony, NFC Colony Road Number 7, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJS5M4YgSVyzsRypbZOTzYnGI	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=MAHESH%20FRESH%20CHICKEN%20SHOP	https://www.swiggy.com/search?query=MAHESH%20FRESH%20CHICKEN%20SHOP	4.5	2
Malgudi Ruchulu	area2	Plot 7, C Block, P&T Colony, Sun City, Gandipet	https://www.google.com/maps/place/?q=place_id:ChIJ95C9cwCXyzsREqFlmhPctmY	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=Malgudi%20Ruchulu	https://www.swiggy.com/search?query=Malgudi%20Ruchulu	4.9	7
MAM'S Kitchen	area2	Flat 101, SVCS Anjanadri Appartment, Dathri Layout, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJyZvD1BeVyzsRgClhH1tcq68	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=MAM%27S%20Kitchen	https://www.swiggy.com/search?query=MAM%27S%20Kitchen	4.8	5
MD ARBAAZUDDIN	area2	Shop, Street Number 1	https://www.google.com/maps/place/?q=place_id:ChIJbwffK-6XyzsRPMVLXxBblnM	Unknown - verify on Zomato/Swiggy	https://www.zomato.com/hyderabad/restaurants?q=MD%20ARBAAZUDDIN	https://www.swiggy.com/search?query=MD%20ARBAAZUDDIN	5	3
Mehraab Multicusine Restaurant	area2	Pillar Number 214, dairy farm, opp. bajaj electronic, rajender nagar, Hyderabad	https://www.google.com/maps/place/?q=place_id:ChIJ1QtkXBiXyzsRf9YKPVbvjyk	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Mehraab%20Multicusine%20Restaurant	https://www.swiggy.com/search?query=Mehraab%20Multicusine%20Restaurant	3.9	1750
Millet marvels	area2	St.Michael's Colony, Don Bosco Nagar, Kismatpur	https://www.google.com/maps/place/?q=place_id:ChIJUbA0SwCVyzsR5B6LqGuAb6I	Possibly on Zomato/Swiggy (100+ Google reviews) - verify	https://www.zomato.com/hyderabad/restaurants?q=Millet%20marvels	https://www.swiggy.com/search?query=Millet%20marvels	4	349
Mini Udipi s	area2	4-60/10/A Plot No 2, Kismatpur Road, Pratapnagar Colony	https://www.google.com/maps/place/?q=place_id:ChIJXVIALQCXyzsR821rrfM3OAE	Possibly listed - verify via Zomato/Swiggy search links	https://www.zomato.com/hyderabad/restaurants?q=Mini%20Udipi%20s	https://www.swiggy.com/search?query=Mini%20Udipi%20s	4.2	54
